scenario_id,ego_id,rule_STL
DEU_LocationALower-54_47_T-1,9,R_G3
DEU_LocationAUpper-42_51_T-1,15,R_G3
DEU_LocationALower-39_26_T-1,14,R_G3
DEU_LocationAUpper-55_43_T-1,11,R_G3
DEU_LocationALower-48_24_T-1,17,R_G3
DEU_LocationALower-36_13_T-1,10,R_G3
DEU_LocationALower-31_53_T-1,10,R_G3
DEU_LocationAUpper-56_38_T-1,21,R_G3
DEU_LocationALower-28_23_T-1,10,R_G3
DEU_LocationALower-28_23_T-1,15,R_G3
DEU_LocationAUpper-14_4_T-1,15,R_G3
DEU_LocationALower-33_20_T-1,10,R_G3
DEU_LocationFUpper-58_6_T-1,11,R_G3
DEU_LocationAUpper-55_32_T-1,7,R_G3
DEU_LocationALower-26_25_T-1,12,R_G3
DEU_LocationALower-34_8_T-1,10,R_G3
DEU_LocationALower-34_8_T-1,15,R_G3
DEU_LocationALower-34_8_T-1,19,R_G3
DEU_LocationAUpper-29_43_T-1,17,R_G3
DEU_LocationALower-49_1_T-1,8,R_G3
DEU_LocationAUpper-28_62_T-1,14,R_G3
DEU_LocationAUpper-55_51_T-1,13,R_G3
DEU_LocationALower-56_25_T-1,11,R_G3
DEU_LocationALower-30_45_T-1,10,R_G3
DEU_LocationALower-30_45_T-1,16,R_G3
DEU_LocationAUpper-45_13_T-1,13,R_G3
DEU_LocationAUpper-45_13_T-1,14,R_G3
DEU_LocationDUpper-10_10_T-1,11,R_G3
DEU_LocationALower-33_19_T-1,16,R_G3
DEU_LocationALower-48_49_T-1,15,R_G3
DEU_LocationALower-48_49_T-1,16,R_G3
DEU_LocationFLower-60_33_T-1,15,R_G3
DEU_LocationAUpper-31_43_T-1,14,R_G3
DEU_LocationAUpper-40_13_T-1,20,R_G3
DEU_LocationALower-49_3_T-1,17,R_G3
DEU_LocationAUpper-39_24_T-1,26,R_G3
DEU_LocationAUpper-37_11_T-1,17,R_G3
DEU_LocationALower-52_9_T-1,22,R_G3
DEU_LocationAUpper-43_41_T-1,10,R_G3
DEU_LocationAUpper-42_14_T-1,13,R_G3
DEU_LocationCLower-6_18_T-1,13,R_G3
DEU_LocationALower-44_53_T-1,12,R_G3
DEU_LocationALower-44_53_T-1,13,R_G3
DEU_LocationALower-28_36_T-1,11,R_G3
DEU_LocationALower-51_15_T-1,8,R_G3
DEU_LocationALower-51_15_T-1,11,R_G3
DEU_LocationALower-51_15_T-1,14,R_G3
DEU_LocationALower-44_30_T-1,19,R_G3
DEU_LocationALower-44_30_T-1,21,R_G3
DEU_LocationALower-46_24_T-1,16,R_G3
DEU_LocationALower-56_42_T-1,19,R_G3
DEU_LocationAUpper-40_49_T-1,12,R_G3
DEU_LocationAUpper-40_49_T-1,14,R_G3
DEU_LocationAUpper-40_49_T-1,18,R_G3
DEU_LocationALower-29_50_T-1,11,R_G3
DEU_LocationALower-29_50_T-1,16,R_G3
DEU_LocationAUpper-28_53_T-1,14,R_G3
DEU_LocationAUpper-46_30_T-1,15,R_G3
DEU_LocationAUpper-27_14_T-1,14,R_G3
DEU_LocationAUpper-27_14_T-1,16,R_G3
DEU_LocationCLower-6_61_T-1,7,R_G3
DEU_LocationALower-41_32_T-1,9,R_G3
DEU_LocationALower-44_56_T-1,9,R_G3
DEU_LocationCUpper-6_20_T-1,6,R_G3
DEU_LocationAUpper-46_42_T-1,10,R_G3
DEU_LocationAUpper-46_42_T-1,17,R_G3
DEU_LocationALower-31_34_T-1,12,R_G3
DEU_LocationALower-43_36_T-1,18,R_G3
DEU_LocationALower-47_47_T-1,20,R_G3
DEU_LocationALower-13_31_T-1,18,R_G3
DEU_LocationALower-40_20_T-1,17,R_G3
DEU_LocationALower-40_20_T-1,18,R_G3
DEU_LocationALower-43_34_T-1,14,R_G3
DEU_LocationAUpper-52_23_T-1,13,R_G3
DEU_LocationCLower-5_34_T-1,11,R_G3
DEU_LocationALower-50_55_T-1,12,R_G3
DEU_LocationALower-50_55_T-1,18,R_G3
DEU_LocationDUpper-10_24_T-1,12,R_G3
DEU_LocationDUpper-10_24_T-1,19,R_G3
DEU_LocationALower-50_12_T-1,10,R_G3
DEU_LocationALower-50_12_T-1,11,R_G3
DEU_LocationALower-50_12_T-1,16,R_G3
DEU_LocationALower-50_12_T-1,19,R_G3
DEU_LocationALower-48_37_T-1,11,R_G3
DEU_LocationELower-23_44_T-1,9,R_G3
DEU_LocationAUpper-48_39_T-1,15,R_G3
DEU_LocationALower-39_27_T-1,10,R_G3
DEU_LocationALower-39_27_T-1,12,R_G3
DEU_LocationALower-41_9_T-1,7,R_G3
DEU_LocationALower-41_9_T-1,13,R_G3
DEU_LocationALower-33_8_T-1,6,R_G3
DEU_LocationFUpper-60_7_T-1,12,R_G3
DEU_LocationAUpper-11_28_T-1,18,R_G3
DEU_LocationALower-45_18_T-1,13,R_G3
DEU_LocationAUpper-47_49_T-1,14,R_G3
DEU_LocationAUpper-47_49_T-1,15,R_G3
DEU_LocationAUpper-47_49_T-1,17,R_G3
DEU_LocationAUpper-47_49_T-1,20,R_G3
DEU_LocationALower-46_49_T-1,18,R_G3
DEU_LocationALower-11_7_T-1,15,R_G3
DEU_LocationALower-54_6_T-1,9,R_G3
DEU_LocationAUpper-51_10_T-1,19,R_G3
DEU_LocationAUpper-51_10_T-1,20,R_G3
DEU_LocationAUpper-51_10_T-1,21,R_G3
DEU_LocationAUpper-35_11_T-1,11,R_G3
DEU_LocationAUpper-35_11_T-1,12,R_G3
DEU_LocationAUpper-35_11_T-1,13,R_G3
DEU_LocationALower-11_14_T-1,12,R_G3
DEU_LocationALower-11_19_T-1,9,R_G3
DEU_LocationALower-11_19_T-1,16,R_G3
DEU_LocationALower-11_19_T-1,18,R_G3
DEU_LocationALower-11_19_T-1,20,R_G3
DEU_LocationALower-11_19_T-1,24,R_G3
DEU_LocationAUpper-45_9_T-1,7,R_G3
DEU_LocationELower-21_48_T-1,17,R_G3
DEU_LocationAUpper-38_7_T-1,11,R_G3
DEU_LocationALower-33_29_T-1,22,R_G3
DEU_LocationAUpper-46_29_T-1,13,R_G3
DEU_LocationAUpper-46_29_T-1,16,R_G3
DEU_LocationAUpper-53_13_T-1,18,R_G3
DEU_LocationAUpper-53_13_T-1,19,R_G3
DEU_LocationALower-33_1_T-1,12,R_G3
DEU_LocationALower-13_44_T-1,18,R_G3
DEU_LocationALower-54_52_T-1,13,R_G3
DEU_LocationALower-44_41_T-1,12,R_G3
DEU_LocationALower-33_42_T-1,16,R_G3
DEU_LocationALower-57_29_T-1,12,R_G3
DEU_LocationALower-57_29_T-1,13,R_G3
DEU_LocationALower-40_46_T-1,16,R_G3
DEU_LocationAUpper-35_31_T-1,17,R_G3
DEU_LocationAUpper-35_31_T-1,22,R_G3
DEU_LocationALower-30_10_T-1,16,R_G3
DEU_LocationCUpper-6_54_T-1,12,R_G3
DEU_LocationALower-54_43_T-1,21,R_G3
DEU_LocationALower-54_43_T-1,22,R_G3
DEU_LocationELower-20_31_T-1,8,R_G3
DEU_LocationALower-57_20_T-1,11,R_G3
DEU_LocationALower-57_20_T-1,13,R_G3
DEU_LocationALower-57_20_T-1,20,R_G3
DEU_LocationALower-57_20_T-1,22,R_G3
DEU_LocationALower-57_20_T-1,24,R_G3
DEU_LocationAUpper-47_25_T-1,8,R_G3
DEU_LocationAUpper-47_25_T-1,19,R_G3
DEU_LocationAUpper-47_25_T-1,20,R_G3
DEU_LocationALower-53_39_T-1,16,R_G3
DEU_LocationALower-53_39_T-1,20,R_G3
DEU_LocationALower-53_39_T-1,21,R_G3
DEU_LocationALower-53_39_T-1,28,R_G3
DEU_LocationALower-12_35_T-1,19,R_G3
DEU_LocationELower-16_13_T-1,7,R_G3
DEU_LocationAUpper-38_56_T-1,13,R_G3
DEU_LocationCUpper-5_45_T-1,9,R_G3
DEU_LocationALower-27_48_T-1,5,R_G3
DEU_LocationALower-27_48_T-1,18,R_G3
DEU_LocationALower-57_23_T-1,13,R_G3
DEU_LocationALower-57_23_T-1,15,R_G3
DEU_LocationAUpper-55_31_T-1,12,R_G3
DEU_LocationALower-42_6_T-1,13,R_G3
DEU_LocationALower-38_17_T-1,20,R_G3
DEU_LocationALower-53_31_T-1,12,R_G3
DEU_LocationAUpper-30_43_T-1,10,R_G3
DEU_LocationALower-38_7_T-1,13,R_G3
DEU_LocationALower-33_49_T-1,12,R_G3
DEU_LocationALower-33_49_T-1,15,R_G3
DEU_LocationAUpper-51_36_T-1,11,R_G3
DEU_LocationAUpper-51_36_T-1,12,R_G3
DEU_LocationAUpper-47_38_T-1,22,R_G3
DEU_LocationALower-57_30_T-1,18,R_G3
DEU_LocationAUpper-43_36_T-1,17,R_G3
DEU_LocationAUpper-43_36_T-1,19,R_G3
DEU_LocationALower-35_47_T-1,10,R_G3
DEU_LocationALower-53_13_T-1,18,R_G3
DEU_LocationAUpper-14_40_T-1,9,R_G3
DEU_LocationAUpper-47_3_T-1,16,R_G3
DEU_LocationALower-53_17_T-1,19,R_G3
DEU_LocationALower-44_35_T-1,15,R_G3
DEU_LocationALower-50_22_T-1,10,R_G3
DEU_LocationCLower-6_45_T-1,9,R_G3
DEU_LocationCLower-6_45_T-1,11,R_G3
DEU_LocationFUpper-58_11_T-1,11,R_G3
DEU_LocationFUpper-58_11_T-1,13,R_G3
DEU_LocationFUpper-58_11_T-1,15,R_G3
DEU_LocationALower-56_22_T-1,15,R_G3
DEU_LocationALower-56_22_T-1,16,R_G3
DEU_LocationALower-43_19_T-1,11,R_G3
DEU_LocationALower-54_5_T-1,11,R_G3
DEU_LocationALower-54_5_T-1,14,R_G3
DEU_LocationALower-50_44_T-1,9,R_G3
DEU_LocationAUpper-40_4_T-1,19,R_G3
DEU_LocationALower-35_44_T-1,16,R_G3
DEU_LocationCUpper-5_10_T-1,11,R_G3
DEU_LocationCUpper-6_61_T-1,9,R_G3
DEU_LocationALower-38_55_T-1,17,R_G3
DEU_LocationAUpper-37_9_T-1,14,R_G3
DEU_LocationALower-37_41_T-1,14,R_G3
DEU_LocationALower-53_43_T-1,8,R_G3
DEU_LocationALower-13_27_T-1,12,R_G3
DEU_LocationALower-29_48_T-1,13,R_G3
DEU_LocationAUpper-38_46_T-1,13,R_G3
DEU_LocationDLower-9_38_T-1,7,R_G3
DEU_LocationDLower-9_38_T-1,8,R_G3
DEU_LocationBLower-3_37_T-1,7,R_G3
DEU_LocationAUpper-48_32_T-1,16,R_G3
DEU_LocationAUpper-48_32_T-1,18,R_G3
DEU_LocationALower-44_50_T-1,16,R_G3
DEU_LocationAUpper-43_32_T-1,24,R_G3
DEU_LocationFLower-60_31_T-1,9,R_G3
DEU_LocationAUpper-50_29_T-1,17,R_G3
DEU_LocationEUpper-20_32_T-1,12,R_G3
DEU_LocationEUpper-20_32_T-1,13,R_G3
DEU_LocationAUpper-26_52_T-1,15,R_G3
DEU_LocationALower-35_22_T-1,13,R_G3
DEU_LocationALower-35_22_T-1,14,R_G3
DEU_LocationAUpper-50_7_T-1,16,R_G3
DEU_LocationALower-54_45_T-1,16,R_G3
DEU_LocationALower-33_40_T-1,14,R_G3
DEU_LocationAUpper-38_45_T-1,10,R_G3
DEU_LocationALower-42_43_T-1,16,R_G3
DEU_LocationALower-14_11_T-1,20,R_G3
DEU_LocationALower-14_11_T-1,22,R_G3
DEU_LocationAUpper-55_29_T-1,10,R_G3
DEU_LocationAUpper-13_11_T-1,14,R_G3
DEU_LocationAUpper-13_11_T-1,18,R_G3
DEU_LocationAUpper-35_26_T-1,11,R_G3
DEU_LocationDUpper-8_45_T-1,8,R_G3
