scenario_id,relative_path,used_by,source_path,size_bytes,sha256
DEU_LocationAUpper-36_34_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_34_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_34_T-1.xml,182304,4f8c144e7de9826ddc845e04f9bca905e64506c49a071102f07425123b8938f6
DEU_LocationAUpper-36_35_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_35_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_35_T-1.xml,166897,cf4bb61982eef29cca00c5e8a8d86f5eb8c929547e3a51b74ea13dcf095c814c
DEU_LocationAUpper-36_36_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_36_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_36_T-1.xml,182061,467f39bbc0810c181a5328ab05203c81412dfa38c3b684a825db96adaf234554
DEU_LocationAUpper-36_37_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_37_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_37_T-1.xml,169628,74f7fa37a77f7481ce2827fefdc5d69699e5f6a774a5319149cb4551657491c3
DEU_LocationAUpper-36_38_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_38_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_38_T-1.xml,179748,790076c9ce557d2aeb0e3e987a51c409bb47c8dbffdb7077d2b2376917687312
DEU_LocationAUpper-36_39_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_39_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_39_T-1.xml,180128,b5ba9e212a499248245ba7b2c92151f97415239f1cfec593a8ff7254a007c9e6
DEU_LocationAUpper-36_41_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_41_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_41_T-1.xml,177293,bcaba6584487fd09e77459b88fe6c651a623672f712a8267de862892e939fb15
DEU_LocationAUpper-36_42_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_42_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_42_T-1.xml,168322,22d379c41cf46cd0cd9fe11dff50f54c76b4ae7bd374f0103dee230c08e0f358
DEU_LocationAUpper-36_43_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_43_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_43_T-1.xml,155847,edf69afe3f4f6c1292346e92f721521a6d996ab6d880bea98ca828ad3f0632ca
DEU_LocationAUpper-36_44_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_44_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_44_T-1.xml,165602,dd50aec44deff97155c6c7a2777ba09fcfedf0afe6ab29e4825cad7c290660fa
DEU_LocationAUpper-36_45_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_45_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_45_T-1.xml,135879,03871d59b41a4d43f3b789d8c25833de1d25b223694492f0687e3dc97f527995
DEU_LocationAUpper-36_46_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_46_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_46_T-1.xml,92796,40d634c2502d318628228673ec59a06b41e68c423d1031bffe5ee86537b84551
DEU_LocationAUpper-36_48_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_48_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_48_T-1.xml,126926,8b5385097d064d77c86d6ac26b2af705848bf30acf884a785f145eeba0b78466
DEU_LocationAUpper-36_49_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_49_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_49_T-1.xml,142264,4f3af081213aea5a02d64d8bfef96c83d5418b7497be87b13a1eba7796b16f19
DEU_LocationAUpper-36_8_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-36_8_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-36_8_T-1.xml,194723,3565bb2cc2277359d79a5b7b5fd9dd266e543c176222a9b63cd8de2ad91522cb
DEU_LocationAUpper-39_173_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-39_173_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-39_173_T-1.xml,162436,4a411450f11c82cdb1401ac1a57b9f87c36d294b2851b899811719a3bd332838
DEU_LocationAUpper-39_183_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-39_183_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-39_183_T-1.xml,177121,ae9164b59413d62a1ff425550bff472a48737eac0b78821f5189785a97007f95
DEU_LocationAUpper-40_141_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-40_141_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-40_141_T-1.xml,119679,18a40fd2fad527bda497ecd9b160bab24491eacf48ef22bb47a6550c02a63082
DEU_LocationAUpper-40_239_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-40_239_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-40_239_T-1.xml,150045,936ac219570ab40505d6323cede043131cfb129f2cd4d3b2d4380231e8e12eec
DEU_LocationAUpper-40_33_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-40_33_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-40_33_T-1.xml,124469,ef94f5b29cf1c84d5733355a70880ffd795b3e95353cb9d2a1e221b65ee04d6a
DEU_LocationAUpper-43_223_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-43_223_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-43_223_T-1.xml,131375,0d2258899fecf0dd621f5edae3138fd82da73244bd1c39796b6009de8f8e2591
DEU_LocationAUpper-45_54_T-1,scenarios/experiment_scenarios/highd/DEU_LocationAUpper-45_54_T-1.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-45_54_T-1.xml,143284,4ab2520131a3c2f134b1bbc64c39d31706d02d4d1a98b954190fd572f3bb2453
DEU_AachenBendplatz-1_101000_T-1019,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_101000_T-1019.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_101000_T-1019.xml,120283,9a4574e63f0e45a5751159af8bd7519648bc3690c34cc00c12640bf7fe7df3f4
DEU_AachenBendplatz-1_10100_T-119,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_10100_T-119.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_10100_T-119.xml,141784,d945b93f70115efdf3f964482b88388ef12feb40c86d28fbc1e43ec9649b8126
DEU_AachenBendplatz-1_101020_T-1039,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_101020_T-1039.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_101020_T-1039.xml,116713,3066fcff73747530470701e6289f8b6e22681fa82c75dc1fb4802faa52fa6001
DEU_AachenBendplatz-1_10460_T-479,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_10460_T-479.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_10460_T-479.xml,182538,b0062367e3ae6a867c0b857c9518f7bb55e7c7a2c673ce78bc7beaca621530b0
DEU_AachenBendplatz-1_10960_T-979,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_10960_T-979.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_10960_T-979.xml,158593,1f767e48e76a8d17f4f5c5afe0d4767d6c1b4fa2cd51669896bc8f48284ec6a4
DEU_AachenBendplatz-1_112900_T-2919,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_112900_T-2919.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_112900_T-2919.xml,148526,d61029b888057fffa723db739304cf5de2cc92c6fa08dc39ec3a2e7758dd9b85
DEU_AachenBendplatz-1_112920_T-2939,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_112920_T-2939.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_112920_T-2939.xml,141925,f7bda91da072ceea9f6861fa420a7b964c4f40c1edc24a213936e62176da8844
DEU_AachenBendplatz-1_113540_T-3559,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_113540_T-3559.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_113540_T-3559.xml,182087,8012ca192d1b7ebffbdab90031854283d8fb3f9937aa1d02afb9ed3a90259811
DEU_AachenBendplatz-1_11620_T-639,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_11620_T-639.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_11620_T-639.xml,168965,ff23e21dd78d6a3312bdf2b0eae0b9299f54003e8c94914e98011f3570d92cf0
DEU_AachenBendplatz-1_121500_T-1519,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_121500_T-1519.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_121500_T-1519.xml,182163,a8d5fd290deb551d34d4d230965edb6ab34e03be19f22e28764ff5b99cb8dfe1
DEU_AachenBendplatz-1_122380_T-2399,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_122380_T-2399.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_122380_T-2399.xml,337007,0594e002d257d9a334fb5be86da1b20da40a295b2deb3a7eaf3126b28196b678
DEU_AachenBendplatz-1_122400_T-2419,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_122400_T-2419.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_122400_T-2419.xml,300686,0a8b3c3226859e27fa79bd2602b3ed01e5ff857ed64e8957c913f79b05193ec6
DEU_AachenBendplatz-1_123040_T-3059,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_123040_T-3059.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_123040_T-3059.xml,147645,c27e0314bb6ca8be11671daf52c355fcf4c99a5233846894e4d1a0684a4443d0
DEU_AachenBendplatz-1_123060_T-3079,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_123060_T-3079.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_123060_T-3079.xml,125951,526a05a8bf0554d81ac7ac1af921e3c788aef86fc87c17ed58662c911141a956
DEU_AachenBendplatz-1_123080_T-3099,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_123080_T-3099.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_123080_T-3099.xml,112468,59c47f3cd0ac8872da9a6d993c9d853e3ece8a627add03d07396856a669ba0e6
DEU_AachenBendplatz-1_124660_T-4679,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_124660_T-4679.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_124660_T-4679.xml,167255,def294bddc5fe359793788ad86ef7c088188d83bbc162ae1a5b3106bdec8d56b
DEU_AachenBendplatz-1_124840_T-4859,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_124840_T-4859.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_124840_T-4859.xml,141463,2300c631b2b4c4e3bb310b7f2dfcedb5a83b9e7378c576c1609d29e79f40d623
DEU_AachenBendplatz-1_124860_T-4879,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_124860_T-4879.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_124860_T-4879.xml,145235,564454af61417b94c2f95b8766f712a3d955e3781f1e35e4e4d1cf578cdd096b
DEU_AachenBendplatz-1_12960_T-979,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_12960_T-979.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_12960_T-979.xml,208711,d767d1184b2b083163f10f1d36c33ccb5ae909f4ea3c325e69675b8dda47a72b
DEU_AachenBendplatz-1_132220_T-2239,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_132220_T-2239.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_132220_T-2239.xml,192397,945296c5f66a8b1b772e3a03b03e88ed7429cdc7148b79436118448f8981ebd9
DEU_AachenBendplatz-1_132900_T-2919,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_132900_T-2919.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_132900_T-2919.xml,200957,29377eb5a9574285a46ad4f83bb47433eb1939d9aa933879a3de706e4696b2f0
DEU_AachenBendplatz-1_134780_T-4799,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_134780_T-4799.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_134780_T-4799.xml,169165,ccc243206c4f37e116f312c22ae472a8db04aac62b2f18b6b1447827d18447e7
DEU_AachenBendplatz-1_134820_T-4839,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_134820_T-4839.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_134820_T-4839.xml,190238,41d8269ba3b7c14635b3c585acf81f854263923fd5aec90403843238ea335533
DEU_AachenBendplatz-1_141300_T-1319,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_141300_T-1319.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_141300_T-1319.xml,180629,472c757e31c48d392b8f2fe9e1d23d0d60fffbba39a08b09bee06498c9ea94e5
DEU_AachenBendplatz-1_141560_T-1579,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_141560_T-1579.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_141560_T-1579.xml,209165,cbddee2176e2d81a5ee5ad06ee03223a7985250303f5b345eb7c350a56ad4c49
DEU_AachenBendplatz-1_1420_T-39,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_1420_T-39.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_1420_T-39.xml,151042,68bbd0e920d482f2eaa03a3b10d53ee4578e781caf4d9b3b8eb9950f7121bf4c
DEU_AachenBendplatz-1_142140_T-2159,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_142140_T-2159.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_142140_T-2159.xml,183381,b07e8883c328d61a06631d1c01f3946e3ee9f8504c4908df905dc05d88ad9042
DEU_AachenBendplatz-1_142400_T-2419,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_142400_T-2419.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_142400_T-2419.xml,184767,79ffd9338a45b1fa4614dba5151172c9ce6d4251d350c19754ed2083512120e7
DEU_AachenBendplatz-1_143760_T-3779,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_143760_T-3779.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_143760_T-3779.xml,183917,4ddf0c95cdd6b5bf31857d38fd8130d569a5d3160bd65a511b2dc9689ebacd3d
DEU_AachenBendplatz-1_14520_T-539,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_14520_T-539.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_14520_T-539.xml,154192,0ec9677aee37977df1557938026c68f4f552ab4502d5a96f9b55ea2439eacb11
DEU_AachenBendplatz-1_152640_T-2659,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_152640_T-2659.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_152640_T-2659.xml,179833,e3398377c997bc869f2d235f79295b2979215c40b9d73d825fa250199c0f237b
DEU_AachenBendplatz-1_152880_T-2899,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_152880_T-2899.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_152880_T-2899.xml,213192,5ca7dcddc2eb6f2d29a4a8e11449c43cd4373758309b5028b1754ec6d4162539
DEU_AachenBendplatz-1_153020_T-3039,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_153020_T-3039.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_153020_T-3039.xml,178470,8ac661e7a27830c7090e94f31e09f810e850a2b0245ebc817ac2515b194720a2
DEU_AachenBendplatz-1_153480_T-3499,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_153480_T-3499.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_153480_T-3499.xml,167508,3b74880618457060ff208d352e3f10f6f0187bd5ea2ac32dcbaab24a3f074507
DEU_AachenBendplatz-1_161500_T-1519,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_161500_T-1519.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_161500_T-1519.xml,197837,0bc4c3638633ca80d646f32c5e04353b87b3b4222b14645681b17434aca706ee
DEU_AachenBendplatz-1_161640_T-1659,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_161640_T-1659.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_161640_T-1659.xml,169151,d90bbbd8e8ecf714b0d20ceb8ae4216a4eb1cb7ec57c2d06383bfa7b4e120c9c
DEU_AachenBendplatz-1_163120_T-3139,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_163120_T-3139.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_163120_T-3139.xml,182133,e6726527fa39f4d20ba7b31c083bb6870c0ea9777eed9ac914a8b439574f965b
DEU_AachenBendplatz-1_164500_T-4519,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_164500_T-4519.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_164500_T-4519.xml,190546,bae3f8ce539171d1490827bd09c63c4c68954057b7daa133c4bba295b305117f
DEU_AachenBendplatz-1_164960_T-4979,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_164960_T-4979.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_164960_T-4979.xml,217943,12b5a3abc937d8ebca78c3bd973383108e5a0f56bf13e11da82592f1187cfb60
DEU_AachenBendplatz-1_16660_T-679,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_16660_T-679.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_16660_T-679.xml,217816,12cdf646fac1c8cd81f41eb4ab2cde86c5179f303fe8ec2e1c6b0c12b630a5ca
DEU_AachenBendplatz-1_171860_T-1879,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_171860_T-1879.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_171860_T-1879.xml,187537,1a5d2bd6cbe4d1a673d621382d6b10ce5884ba2e7f0fba2f592b0997d8ca14cc
DEU_AachenBendplatz-1_171880_T-1899,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_171880_T-1899.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_171880_T-1899.xml,184359,0432b57bf4f89f7528751c5f764b7791aa623d93131b1eb04c631c7221e1a99e
DEU_AachenBendplatz-1_172040_T-2059,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_172040_T-2059.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_172040_T-2059.xml,259122,a294a65d2d66f21d9755e37bffd33932cd0ac72d58cf4fbf226c8a218faaf25f
DEU_AachenBendplatz-1_173040_T-3059,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_173040_T-3059.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_173040_T-3059.xml,264368,f441f1be07992c6e5c0acf31aa04232edb1e4e79b4e3b50a26c16a9d60ef11a5
DEU_AachenBendplatz-1_173280_T-3299,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_173280_T-3299.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_173280_T-3299.xml,207856,c840b81deea5f406e6f6c0a0cec04fcdb5469891a2b8a1d23b2a71f3e6acba80
DEU_AachenBendplatz-1_173300_T-3319,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_173300_T-3319.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_173300_T-3319.xml,210733,ac9b77854dbc54b55e42dd0202c6122644952029c4e10fd20e94468c5444fbc6
DEU_AachenBendplatz-1_175100_T-5119,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_175100_T-5119.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_175100_T-5119.xml,177226,c97eec8a4efd850882c889faa2955906246de841eb77f054e85fbaf9490d5584
DEU_AachenBendplatz-1_17720_T-739,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_17720_T-739.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_17720_T-739.xml,259873,b1a4429db0dc1af7c58081a57e7f5ea7f0cf87e8321e2a8cc4322a5298ec2823
DEU_AachenBendplatz-1_17740_T-759,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_17740_T-759.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_17740_T-759.xml,271278,0c342b7601090c2040f7c35070f38810238d9d298081700a6b57911e0030032c
DEU_AachenBendplatz-1_17760_T-779,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_17760_T-779.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_17760_T-779.xml,233690,7af1844fbe43fc531635ec5cfa15bafe1232ea133b6f8352a2d1f4f4533aaf01
DEU_AachenBendplatz-1_17880_T-899,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_17880_T-899.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_17880_T-899.xml,207173,17b840d692b171bcf7763ed91b9fe195b5f1045ab789e95deee2d187be72cf6d
DEU_AachenBendplatz-1_17900_T-919,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_17900_T-919.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_17900_T-919.xml,193189,74bb4bd0be6a4afc87c9c6c6eb0172767e2d5a17f65a053d4e33bf57e69087c7
DEU_AachenBendplatz-1_7200_T-219,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_7200_T-219.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_7200_T-219.xml,144059,9764ce5164cce21a27ba3daa22802ba728e45fde76936dcedffbe7455c87f758
DEU_AachenBendplatz-1_72780_T-2799,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_72780_T-2799.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_72780_T-2799.xml,133906,7f53168b0891fddf50bcd071ef808a8d79ec010857102b81cde3693fd27d358d
DEU_AachenBendplatz-1_83020_T-3039,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_83020_T-3039.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_83020_T-3039.xml,139834,a2771787f21db1104e1637e3f7948998f8f2b2ef5e19e49d0f97e85222fd27a4
DEU_AachenBendplatz-1_83040_T-3059,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_83040_T-3059.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_83040_T-3059.xml,137486,d8b4c832a3a73516142ec2fd0200066b10e08740269e25f70488300e167dfe45
DEU_AachenBendplatz-1_83360_T-3379,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_83360_T-3379.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_83360_T-3379.xml,182913,f5c4382c963e23c37ff6fe569d6df4887bf442ecb9042f7044c652b68fb7e354
DEU_AachenBendplatz-1_83660_T-3679,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_83660_T-3679.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_83660_T-3679.xml,159745,daa741d9dfc63f769d4b2d5a6b18eee34eaab686961dcb785c50c38c555db5fd
DEU_AachenBendplatz-1_83820_T-3839,scenarios/experiment_scenarios/ind_13/DEU_AachenBendplatz-1_83820_T-3839.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_83820_T-3839.xml,194811,6e1909fcad602bc5f3b375f63264036032fe2ae4e3cfbeb4254d919ba2de2b2a
